Sponsor,Name,Place,Where_Line_1,Where_Line_2,Where_Line_3,Cost,Description,Keyword,Type of Event,Event_Genre,Audience,Link,Schedule Type,Final_Start_date,Final_End_Date,EventStartDate1,EventCompleteDate1,Freq,Interval,By_day,By_month,By_monthDay,Sh_start1,Sh_end1,Sh_start2,Sh_end2,Sh_start3,Sh_end3,EventStartDate2,EventCompleteDate2,Freq1,Interval1,By_day1,By_month1,By_monthDay1,Sh_start4,Sh_end4,Sh_start5,Sh_end5,Sh_start6,Sh_end6,EventStartDate3,EventCompleteDate3,Freq2,Interval2,By_day2,By_month2,By_monthDay2,Sh_start7,Sh_end7,Sh_start8,Sh_end8,Sh_start9,Sh_end9,EventStartDate4,EventCompleteDate4,Freq3,Interval3,By_day3,By_month3,By_monthDay4,Event Poster,Sh_start10,Sh_end10,Sh_start11,Sh_end11,Sh_start12,Sh_end12,EventStartDate5,EventCompleteDate5,Freq4,Interval4,By_day4,By_month4,By_monthDay4,Sh_start13,Sh_end13,Sh_start14,Sh_end14,Sh_start15,Sh_end15,Start_Hours_on_Monday,End_Hours_on_Monday,Start_Hours_on_Tuesday,End_Hours_Tuesday,Start_Hours_OnWednesday,End_Hours_onWdnesday,Start_hours_onThursday,End_hours_onThursday,Start_hours_on_Friday,End_hours_on_Friday,Satrt_hours_onSaturday,End_hours_onSaturday,Start_hours_onSunday,End_hours_onSunday
,The Souljazz Orchestra,,Brighton Music Hall,158 Brighton Ave,"Allston, MA 02134",15,"For over a decade, the Ottawa-based Souljazz Orchestra has been bridging the gap between funk and Afrobeat. The band delivers its signature majestic, horn-drenched melodies driven by a percussive explosion of soul, jazz, Latin, and Caribbean rhythms and primitive keyboards, with lyrics touching on politics and spirituality. The multicultural collective will release their new collaborative recording, Solidarity, this September. Zongo Junction will open.Presented in association with Crossroads Presents.Show is 18+",,Concert,,Adults,www.worldmusic.org,performance_based,29/11/2012,29/11/2012,,,ONCE,1,,1,Monday,21:00:00,23:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,29/11/2012,29/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Beacon Hill Walking Tour,,Otis House Museum,141 Cambridge St,"Boston, MA 02114",12,"The Otis House Museum offers walking tours of Bostons Beacon Hill each Saturday, May through October.  Go beyond the brick sidewalks and charming gardens and learn about Beacon Hills development in the Federal era. The fortunes, ambitions, and struggles of Beacon Hills early residents, both wealthy and working class, shaped the streets, architecture, and character of the hill.The program starts with a tour of the Otis House, the earliest intact mansion in the neighborhood, and continues on Beacon Hills historic streets. After visiting the house, the tour continues onto Beacon Hill where visitors discover the neighborhood as it was in the early 1800sa thriving urban district of mansions with gracious gardens and small wooden houses crowded into back alleys.  A guide leads visitors through the tree-lined streets where the affluent resided, and also to the humbler NorthSlope, an area which was home to Bostons working class.",,City activity,,Adults,www.historicnewengland.org,openhour_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,11:00:00,13:00:00,,
,Violinist Yaeko Miranda Elmaleh in Concert,,"The Vilna Shul, Bostons Center for Jewish Culture",18 Phillips St,"Boston, MA 02114",12,,,Concert,,All public,www.vilnashul.org,performance_based,11/11/2012,11/11/2012,,,ONCE,1,,1,Monday,16:00:00,17:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,11/11/2012,11/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Walking Tour of Esplanade: Boston by Foot,,Charles Street Red Line Stop,170 Charles St,"Boston, MA 02114",15,"Born from tidal marshes and mudflats, the Boston Embankment provides the city with recreation and outstanding scenery. First used around 1910, the term Esplanade is the popular name for the parkland, stemming from the French word for promenade along the shore. This picturesque tour explores the creation and evolution of the Esplanade, including its landscaping, architecture, and use for sports, and as a haven for wildlife and venue for the performing arts.Meet outside the Charles/MGH Red Line Station, at the intersection of Charles and Cambridge Streets, Boston.<br />Nearest T-stop: Charles/MGH on the MBTA Red Line.",,City activity,,Adults,www.bostonbyfoot.org,performance_based,28/10/2012,28/10/2012,,,ONCE,1,,1,Monday,14:00:00,15:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,28/10/2012,28/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Wedding Palace,,"Paramount Center, Bright Family Screening Room",559 Washington St,"Boston, MA 02111",10,"ArtsEmerson: The World On Stage presents ""Wedding Palace."" Jason Kim, a 29-year old advertising executive (Brian Tee from ""The Fast and Furious: Tokyo Drift""), feels the pressure from his parents and other relatives to wed before his 30th birthday in order to avoid an ancient curse placed on his family.  A visit from a Shaman (Margaret Cho) reminds Jason and his family that if he is not married before his 30th birthday, he will certainly die a horrible death.  On a business trip in Seoul, Jason falls for businesswoman Na-Young, played by popular Korean star Hye-jung Kang (""Oldboy"", ""Welcome to Dongmakgol""). News of their budding online relationship gives Jasons family hope, until the young bride to be touches down at LAX and she is not what Jasons family or, for that matter, Jason himself, expected In this day of virtual dating, are webcam sessions and phone calls enough to really know someone? Are Na Young and Jason the perfect match? Sit back and enjoy the ride in this rollicking family comedy where finding true love could be a once-in-a-lifetime chance of happiness, or a sure path to regret.",,Movies,,Adults,artsemerson.org,performance_based,26/10/2012,26/10/2012,,,ONCE,1,,1,Monday,19:00:00,20:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,26/10/2012,26/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,"Yes, Were Open",,"Paramount Center, Bright Family Screening Room",559 Washington St,"Boston, MA 02111",10,"ArtsEmerson: The World On Stage presents ""Yes, Were Open."" Luke and Sylvia think of themselves as a modern couple  always in the know and open to new experiences. Enter Elena and Ronald  a provocative polyamorous couple that challenge Luke and Sylvias status in their circle of friends and with each other. With temptation right around the corner, Luke and Sylvia must figure out where they really stand on love, sex and honesty. Yes, Were Open takes an intimate look at the unconventional world of San Francisco relationships, where promiscuity and fidelity arent always mutually exclusive.",,Movies,,Adults,artsemerson.org,performance_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,21:00:00,22:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,27/10/2012,27/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Zoo Howl,,Franklin Park Zoo,1 Columbia Road Entrance,"Boston, MA 02121",17,"Children throughout New England are invited to trick-or-treat among the animals. Thrills, chills, and animals lurk around every corner on the Trick-or-Treat Trail! Other haunted happenings offered throughout the day include: creepy crafts, ghoulish games, howling and costume contests and a haunted maze!Zoo New England manages Franklin Park Zoo in Boston and Stone Zoo in Stoneham.  Both are accredited by the Association of Zoos and Aquariums (AZA). Zoo New Englands mission is to inspire people to protect and sustain the natural world for future generations by creating fun and engaging experiences that integrate wildlife and conservation programs, research, and education.Like us on Facebook (/franklinparkzoo) and follow us on Twitter (@zoonewengland)!",,Outdoors,,Families,www.franklinparkzoo.org,openhour_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,11:00:00,14:00:00,,
,Bring Your Own Improv - Family Friendly Improv Comedy,,New School of Music,25 Lowell St,"Cambridge, MA 02138",10,"Bring Your Own Improv (BYOI) is an interactive improv show that welcomes voluntary audience participation!  You can participate in one of three ways: Applaud at a scene you like, yell out fantastic suggestions, or if you feel youre ready, jump up and get involved with us on stage!!!",,Theater,,Adults,www.bringyourownimprov.com,performance_based,25/10/2012,25/10/2012,,,ONCE,1,,1,Monday,19:00:00,21:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,25/10/2012,25/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Disney On Ice celebrates 100 Years of Magic is Coming to TD Garden For Holiday Vacation Week,,TD Garden,100 Legends Way,"Boston, MA",20,"Tickets To This Captivating Ice Show Make The Perfect Holiday Gift;<br />Opening Night Tickets Start At Just $15.00!(BOSTON, MA)  Be part of the festivities when Disney On Ice celebrates 100 Years of Magic comes to TD Garden in Boston, MA for 8 performances during holiday vacation week, Thursday, December 27 through Sunday, December 30, 2012.More than 60 of Disneys captivating characters and their unforgettable stories come to life in this commemorative celebration, produced by Feld Entertainment. In this lavish ice show, everyones favorite sweethearts, Mickey Mouse and Minnie Mouse, take audiences on a fun-filled adventure, sharing memories with Disney friends including Goofy, Donald Duck, the beloved Disney Princesses, Buzz Lightyear, Woody, Jiminy Cricket, Pinocchio, Mulan, Timon, Pumbaa, Stitch, Nemo, the Incredibles and many more!Beautifully choreographed skating, breathtaking production numbers, stunning costumes and toe-tapping songs will inspire fond Disney memories. Families can share this once-in-a-lifetime skating spectacular as Mickey and the rest of the gang take the audience on a whirlwind tour of favorite Disney moments.Ticket Prices: $20.00, $25.00, $35.00 (VIP), $55.00 (VIP Floor), $90.00 (Front Row).  Tickets are on-sale now and available for purchase at www.ticketmaster.com, by calling 800-745-3000 or at TD Garden Box Office. For groups, please call the TD Garden Group Sales department at (617) 624-1805.Disney On Ice celebrates 100 Years of Magic Show Schedule: <br />Thursday, Dec. 27 	7:00 PM*<br />Friday, Dec. 28		11:00 AM, 3:00 PM, 7:00 PM<br />Saturday, Dec. 29	11:00 AM, 3:00PM<br />Sunday, Dec. 30	1:00 PM, 5:00 PM<br />*Opening Night tickets start at $15.00. Excludes Front Row and VIP Floor seats, fees not included.To discover more about Disney On Ice, go to www.disneyonice.com, or visit us on Facebook and YouTube.###<br />About Feld Entertainment<br />Feld Entertainment is the worldwide leader in producing and presenting live touring family entertainment experiences that lift the human spirit and create indelible memories, with 30 million people in attendance at its shows each year. Feld Entertainments productions have appeared in more than 70 countries on six continents and include Ringling Bros. and Barnum & Bailey, Feld Motor Sports, Disney On Ice and Disney Live!. <br />For more information, please visit www.disneyonice.com. Members of the media are encouraged to visit the Press Room at www.feldentertainment.com.",,Show,,Children,www.ticketmaster.com,performance_based,27/12/2012,27/12/2012,,,ONCE,1,,1,Monday,19:00:00,21:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,27/12/2012,27/12/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Discover the Appalachian Trail,,The Brattle Theatre,40 Brattle St,"Cambridge, MA 02138",30,"In celebration of the 75th Anniversary of the completion of the Appalachian Trail, the Appalachian Trail Conservancy will be hosting a membership drive called DISCOVER THE APPALACHIAN TRAIL at the Brattle Theatre from 10:30am to 12:30pm on November 1st, 2012.<br /><br />The event will feature the National Geographic film - Americas Wild Spaces, the Appalachian Trail. Several special guest speakers will also share their story of the Trail and free prizes will be awarded to the public. All proceeds will go directly to preserve and protect the Appalachian Trail.GUEST SPEAKERS:- Mary Higley, ATCs Board Member<br />    - Javier Folgar, ATCs Marketing and Communications ManagerEVENT HIGHLIGHTS:- Admission to view the National Geographic film - Americas Wild Spaces: Appalachian Trail<br />    - Meet the hikers that were highlighted in this documentary (*at select locations only)<br />    - Interact with a 2,000 miler (someone that has hiked the entire estimated 2,180 miles of the A.T.)<br />    - Hear stories of the men and women who volunteer on the Trail<br />    - Win cool prizes such as water bottles, hats, and an ENO Hammock<br />    - View the winning submission in the ATCs Why Do You Love the Appalachian Trail? video contest<br />    - Free admission for children 12 and younger<br />    - Free membership or gift membership to the ATC<br />    - 1 year subscription to A.T. Journeys, the official magazine of the Appalachian Trail<br />    - ATC decal and patch<br />    - The satisfaction that your support will help preserve and protect the A.T.",,Movies,,Adults,www.appalachiantrail.org,performance_based,11/03/2012,11/03/2012,,,ONCE,1,,1,Monday,10:30:00,12:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,11/03/2012,11/03/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Debo Band,,Brighton Music Hall,158 Brighton Ave,"Allston, MA 02134",15,"Bostons own Debo Band plays a hard-driving strain of 70s Ethiopian pop music with elements of rock, funk and jazz. The 11-piece band created a huge buzz at globalFEST and SXSW this year for its incredible energy and passion and excellence.All Songs Considered, NPR. Next Ambiance/Sub Pop released the bands hugely anticipated self-titled debut album on July 10.Presented in association with Crossroads Presents.Show is 18+",,Concert,,Adults,worldmusic.org,performance_based,12/06/2012,12/06/2012,,,ONCE,1,,1,Monday,21:00:00,23:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,12/06/2012,12/06/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Cultural China - Splendid Yunnan,,John Hancock Hall,180 Berkeley St,"Boston, MA 02116",20,"Yunnan, home to 26 different ethnic groups, is famous for its beauty and rich culture. Cultural China, Splendid Yunnan brings you outstanding performances of Hong He Minority Dance Troupe, featuring traditional songs, dances and showcase of glamorous folk costumes from the mysterious province in Southwest China. Please join us for this unique exhilarating cultural journey!",,Show,,Adults,www.eventbrite.com,performance_based,30/10/2012,30/10/2012,,,ONCE,1,,1,Monday,19:45:00,21:45:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,30/10/2012,30/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Conservation of Matter: The Fall and Rise of Bostons Elevated Subway,,Connolly Branch Library,433 Centre St,"Jamaica Plain, MA 02130",0,"Screening of the movie, ""Conservation of Matter: The Fall and Rise of Bostons Elevated Subway"". This is a repeat showing of the film which we screened at the Loring-Greenough House this spring (not everyone could get in due to space constraints). This documentary follows the journey of 100,000 tons of steel from the Boston Elevated Subway (the old orange line), which was erected in 1898, demolished in 1987, and then shipped eight thousand miles away to Japan to be melted and made into steel beams. These beams then cross the ocean again, where they are fabricated into a remarkable new structure in a surprising location.",,Movies,,Adults,www.jphs.org,performance_based,19/11/2012,19/11/2012,,,ONCE,1,,1,Monday,18:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,19/11/2012,19/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Cloud Point,,Mills Gallery at the BCA,551 Tremont St,"Boston, MA 02116",0,"Liz Roncka, Nicole Colella, Amir Milstein and Haggai Cohen Milo explore the qualities of wax and create an evolving sound and movement landscape set against The Future of the Past: Encaustic Art in the 21st Century exhibition.",,Exhibition,,Adults,bcaonline.org,openhour_based,11/02/2012,11/02/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,19:00:00,22:00:00,,,,
,Cin-Concert - Georges Mlis,,Cutler Majestic Theater,219 Tremont St,"Boston, MA 02116",25,"ArtsEmerson and the French Cultural Center present an exceptional cin-concert featuring several Georges Mlis films at the Cutler Majestic Theatre. One of the most renowned figures in cinema, French director Georges Mlis is still an inspirational figure for great directors and was recently portrayed in Martin Scorseses Hugo , winner of five Academy Awards earlier this year. As in the 1900s, this cin-concert will include riveting narration and piano accompaniment performed by Mlis great-granddaughter Marie-Hlne Lehrissey and Lawrence Lehrissey, his great-great-grandson.The original reels were located, restored, preserved and edited thanks to the work of the partner association, The Friends of Georges Mlis. Paying homage to Mlis, this show has been performed around the world and received the special Prize of the City of Vincennes 2010 during the International Cinema Meetings.",,Movies,,Adults,artsemerson.org,performance_based,11/03/2012,11/03/2012,,,ONCE,1,,1,Monday,19:00:00,21:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,11/03/2012,11/03/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Ceramics Program 2012 Holiday Show and Sale,,Ceramics Program,219 Western Ave,"Allston, MA 02134",0,More than sixty potters and sculptors will present an extraordinary selection of handmade work.,,Exhibition,,All public,www.ofa.fas.harvard.edu,openhour_based,12/07/2012,12/09/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00
,Dracula Centenary Celebration:  Lecture and Film Screenings Presented by Northeastern Universitys Humanities Center and the Center for the Arts,,"Raytheon Amphitheater at Northeastern University,",240 Egan Research Center,120 Forsyth St,0,"""Bram Stokers Dracula: The Rich Vein of Vampirism in Literature and Cinema""<br />Professor Dragan Kujundzic<br />6pm -- Raytheon Amphitheater at Northeastern University, 240 Egan Research Center, 120 Forsyth Street, Boston<br />7:30pm -- Three Dracula Films <br />Nosferatu in Raytheon Amphitheater at Northeastern University, 240 Egan Research Center, 120 Forsyth Street, Boston<br />Bram Stokers Dracula in 440 Egan Research Center, 120 Forsyth Street, Boston<br />Shadow of the Vampire in 90 Snell Library, 376 Huntington Avenue, BostonFor more about Professor Dragan Kujundzic:<br />www.jst.ufl.edu",,Reading,,All public,,performance_based,31/10/2012,31/10/2012,,,ONCE,1,,1,Monday,18:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,31/10/2012,31/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,"Boston Area Artists for VAWA, final Show",Blackstone Community Center,50 W Brookline St,"Boston, MA 02118",,20,"Boston Area Artists for VAWA  The Show<br />Dance, Music, Spoken Word, & Fashion in Support of Victims of Domestic Violence, Sexual Assault, & Stalking, their Legal Protection through VAWA  The Violence Against Women Act, & Boston Area Victims Services Organizations.  Artists include: Choreography by internationally renowned Rebecca Rice & debut Yael Marshall; Music by accomplished composer/musician Martin Case & arranger/musician Dario Ghersi; and Kims Fashion Design. Suggested Donations: $5 Seniors (55+), $10 Students, $20 General. 30% Donations plus profit beyond advocacy show costs goes to Boston Area Rape Crisis Center & Casa Myrna domestic violence services.  Presented by Greater Boston / Brookline Community Center for the Arts. Sponsored in part by: Johnson Paint Company of Newbury Street, The Leather Shop at Faneuil Hall, Greetings from Boston, Inc. at Faneuil Hall, and Brookline Booksmith.  For more information, donations, and reservations visit www.bccaonline.com <br />Contact Info: BostonAreaArtistsForVAWA@gmail.com<br />Final Show: 2PM Saturday, October 27th (Blackstone Community Center, Auditorium, Bostons South End; CAR: onsite parking enter community center through Washington St.; MBTA: 10-15 minute walk from Boston Back Bay Station, BUS: line 43 or 10 to arrive within 5 minute walk)",,Show,,Adults,www.bccaonline.com,performance_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,14:00:00,15:15:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,27/10/2012,27/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,BelO: presented by Center Stage,,Hibernian Hall,184 Dudley St,"Boston, MA 02119",20,"Hailed as Haitis musical ambassador to the world, BlO and his band will perform a high-energy mix of jazz, worldbeat, rock, reggae, and Afro-Haitian traditional rhythm known as ""ragganga"" LIVE in Boston at Hibernian Hall on Friday, October 26, 2012.  A socially conscious folk singer, active in many humanitarian efforts to rebuild Haiti, BlO interacts with the audience, speaking to them about the content of his songs. BlOs humanitarian work to rebuild Haiti has been featured on Frontline/PBS.Center Stage is administered by the New England Foundation for the Arts, in cooperation with the Department of States Bureau of Educational and Cultural Affairs. General management for Center Stage is provided by Lisa Booth Management, Inc.www.nefa.org",,Show,,Adults,www.madison-park.org,performance_based,26/10/2012,26/10/2012,,,ONCE,1,,1,Monday,20:00:00,22:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,26/10/2012,26/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Betrayal,,Boston University Theatre,264 Huntington Ave,"Boston, MA 02115",40,"For seven years, Emma and Jerry engage in a passionate love affair, deceiving their spouses, each other, and at times, even themselves. One of the 20th centurys most influential dramatists, Nobel Laureate Harold Pinter innovatively explores the complexities of love, guilt, and duplicity in this Olivier Award-winning classic.""The greatest and most moving of all Pinters plays."" <br /> The London Telegraph",,Theater,,Adults,www.huntingtontheatre.org,performance_based,11/09/2012,12/09/2012,11/09/2012,12/09/2012,WEEKLY,1,"TU, WE, TH",1,Monday,19:30:00,21:30:00,,,,,,,WEEKLY,1,"FR, SA, SU",1,Monday,20:00:00,22:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,11/09/2012,12/09/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Back Bay Unplugged: Music of Moroccos Tamazigh with Youssef Lkayer,,AIC Center,38 Newbury St,"Boston, MA 02116",5,"Back Bay Unplugged!<br />Thursday, November 1, 2012<br />Doors at 6:30 p.m.<br />Show at 7:00 p.m.<br />$5 CoverMusic of Moroccos Tamazigh with Youssef Lkayer<br />An evening of traditional Berber musicThe rich and diverse cultural aspects of Morocco are beautifully captured in Youssef Lkayers music.  Born and raised in Tafrout, Morocco, Youssef combines themes from Berber, Touareg and Kabyle music.  On the guitar and djembe, his melodies are inspired by Izenzaren, Idir, and Tinariwen (who recently played Bostons legendary Paradise Rock Club), and on stage, he whistles and sings for peace, love, unity, and a world without borders. He is more than just a performer  he is also an advocate for a better world.Youssef recently performed at the African Festival of Boston and the Beautiful Morocco Festival in Stamford.  Additionally, he performs in Morocco at concerts that promote the countrys vibrant Amazigh culture. If you enjoyed Octobers Multicultural Mushaira, be sure not to miss Youssef Lkayer!Visit www.aicongress.org for more information.",,Concert,,Adults,www.aicongress.org,performance_based,11/01/2012,11/01/2012,,,ONCE,1,,1,Monday,19:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,11/01/2012,11/01/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,"Bill McKibben, presented by the Northeastern Humanities Centers Artists and Practitioners in Residence Program",,"Blackman Auditorium, Ell Hall",346 Huntington Ave,"Boston, MA 02115",15,"Public lecture 350:  The Most Important Number in the World and conversation with leading climate scientist Bill McKibben, followed by reception and book signing<br />Time:  6:00 p.m.  7:00 p.m. lecture and conversation<br />            7:00 p.m.  7:20 p.m. reception and book signing",,Reading,,All public,,performance_based,14/11/2012,14/11/2012,,,ONCE,1,,1,Monday,18:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,14/11/2012,14/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,A Choral Holiday,,Old South Church,645 Boylston St,"Boston, MA 02116",18,BCEs annual holiday concert featuring a variety of winter and holiday-themed repertoire with an emphasis on snow and roses.,,Concert,,Adults,www.bostonchoral.org,performance_based,15/12/2012,15/12/2012,,,ONCE,1,,1,Monday,15:00:00,17:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,15/12/2012,15/12/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,2nd Annual Halloween Jam!,,Community Music Center of Boston,34 Warren Ave,"Boston, MA 02116",0,"A childrens Halloween themed concert and costume contest for ages 0-8.  Performed by the spirited Claudia Eliaza. Bring the family down for a fun filled Halloween concert with candy, prizes and more!",,Concert,,Children,www.cmcb.org,performance_based,26/10/2012,26/10/2012,,,ONCE,1,,1,Monday,14:00:00,15:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,26/10/2012,26/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Model Minority,,"Paramount Center, Bright Family Screening Room",559 Washington St,"Boston, MA 02111",10,"ArtsEmerson: The World On Stage presents ""Model Minority."" L.A. teenagers survive the treacherous world of peer pressure, drug dealers, juvenile hall and dysfunctional families. Kayla, an underprivileged sixteen-year-old Japanese American, endangers her promising future as an aspiring artist when she becomes involved with a drug dealer. Director Lily Mariye describes Model Minority as a film about redemption, the struggles of the twenty-first century family and hope for the future.",,Movies,,Adults,artsemerson.org,performance_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,16:00:00,17:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,27/10/2012,27/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,"Mobfellas, Mystery Cfe",,Riccardos Ristorante,175 North St,"Boston, MA 02113",49.95,"Let Mystery Caf usher you into the secret world of the mafia elite. Rub elbows with wiseguys, killers and femmes fatales as you take part in the secret celebration in which a mob underling will become a made man. Mob boss Carmine Pelagatti is set to bestow a great honor on one of his top men, but in a world where murder comes with a smile, the night is bound to be marred by betrayal, double-dealing and even death.Youll need to keep your wits about you to keep up with the cast of fast-talking fast-shooting characters and make it out with your honor and your life intact. Figure out who whacked who and maybe youll have it made.",,Theater,,Adults,mysterycafe.com,performance_based,26/10/2012,26/10/2012,,,ONCE,1,,1,Monday,19:30:00,22:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,26/10/2012,26/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
